id,is_disaster,disaster_type,disaster_severity,Resources/Help Type needed,location_mentioned,severity_score
3135,True,Accident,Moderate,SearchAndRescue,La Reunion,3
3143,True,Accident,Moderate,SearchAndRescue,Unknown,3
3146,True,Accident,Moderate,SearchAndRescue,"Calabasas, CA",3
3148,True,Accident,Moderate,SearchAndRescue,World,3
3149,True,Accident,Moderate,SearchAndRescue,"New York, NY",3
3151,True,Accident,Moderate,SearchAndRescue,"Bristol, UK, La Reunion",3
3156,False,None,None,None,Montana,0
3160,False,None,None,None,Unknown,0
3164,False,None,None,None,South Wairarapa/Wellington,0
3169,False,None,None,None,"Sydney, Australia",0
3178,False,None,None,None,"Hartford, CT",0
3187,False,None,None,None,"West Powelton, Philadelphia, Weimar Berlin",0
3194,False,None,None,None,"Los Angeles, CA",0
3202,False,None,None,None,Republic of Harper,0
3203,False,None,None,MentalHealth,Liverpool,0
3204,False,None,None,MentalHealth,Newcastle,0
3206,True,Flood,Moderate,Shelter,"Toronto, Canada",3
3207,False,None,None,None,Unknown,0
3208,False,None,None,None,Aragua,0
3209,True,Flood,Moderate,SearchAndRescue,Tetovo,3
3213,False,None,None,None,Unknown,0
3214,False,None,None,None,Unknown,0
3215,False,None,None,None,Unknown,0
3220,False,None,None,None,Unknown,0
3223,False,None,None,MentalHealth,Coventry,0
3224,False,None,None,None,Unknown,0
3226,False,None,None,None,Unknown,0
3228,False,None,None,None,"Venice, Sweden",0
3230,False,None,None,None,Unknown,0
3232,False,None,None,None,Unknown,0
3233,False,None,None,None,Unknown,0
3234,False,None,None,None,Camberville (Bostonish),0
3238,False,None,None,None,Unknown,0
3246,False,None,None,None,"New York, NY",0
3247,True,Flood,Moderate,Shelter,Hyderabad,3
3250,False,Drought,Mild,None,Austin,1
3251,False,None,None,None,Unknown,0
3254,False,None,None,None,"Nr Great Missenden, Bucks",0
3257,True,Bombing,Moderate,Medical,Bethlehem,3
3258,False,None,None,None,"Southend-on-Sea, England",0
3261,False,None,None,None,Lagos,0
3267,False,None,None,None,"Tulsa, OK",0
3268,False,None,None,None,Global,0
3269,False,None,None,None,"Abuja, Nigeria",0
3271,False,None,None,None,Unknown,0
3272,False,None,None,None,"St. Louis, MO",0
3273,False,None,None,None,Unknown,0
3279,False,None,None,None,Unknown,0
3290,False,None,None,None,The North,0
3291,False,None,None,None,Unknown,0
3293,False,None,None,None,"Garland, Texas",0
3294,False,None,None,None,Unknown,0
3298,False,None,None,None,Unknown,0
3305,True,None,Moderate,Shelter,Unknown,3
3306,False,None,None,None,Your Backyard,0
3307,False,None,None,None,Unknown,0
3310,False,None,None,None,Unknown,0
3313,False,None,None,None,HTX iNNeRvErSe,0
3314,False,None,None,None,Unknown,0
3315,False,None,None,None,"Pridelands, IN",0
3316,False,None,None,None,Unknown,0
3321,True,None,Moderate,Shelter,"Paterson, New Jersey",3
3325,False,None,None,None,"Connecticut, USA",0
3326,False,None,None,None,Unknown,0
3327,False,None,None,None,Ankeny,0
3330,True,None,Moderate,Shelter,"Paterson, New Jersey",3
3331,False,None,None,None,India,0
3332,False,None,None,None,Hiding in a cardboard box.,0
3333,False,None,None,None,Melbourne VIC Australia,0
3343,False,None,None,None,"Bolton, England",0
3344,False,None,None,None,Unknown,0
3348,False,None,None,None,Connecticut,0
3349,False,None,None,None,Unknown,0
3350,False,None,None,None,Unknown,0
3352,False,None,None,None,Unknown,0
3353,False,None,None,None,Ohio,0
3354,False,None,None,None,TO YOUR CHOSEN DESTINATION,0
3358,True,Flood,Mild,None,"San Diego, CA",2
3360,False,None,None,None,Unknown,0
3366,False,None,None,None,"Carthage, OH",0
3371,False,None,None,None,cyberspace,0
3374,False,None,None,None,Unknown,0
3375,False,None,None,None,"Indianapolis, IN",0
3378,False,None,None,None,"New York, New York",0
3382,False,None,None,None,Southern California,0
3384,False,None,None,None,Unknown,0
3385,False,None,None,None,Unknown,0
3386,False,None,None,None,"Tennessee, USA",0
3392,False,None,None,None,Unknown,0
3399,False,None,None,None,Wherever the #Sooners are,0
3407,False,None,None,None,Road to the Billionaires Club,0
3409,False,None,None,None,Road to the Billionaires Club,0
3416,True,Derailment,Moderate,Medical,San Francisco,3
3420,False,None,None,None,Cheltenham,0
3422,True,Flood,Moderate,Medical,Unknown,3
3424,False,None,None,None,Road to the Billionaires Club,0
3426,True,Derailment,Moderate,Medical,Unknown,3
3427,False,None,None,None,"w/ @_ridabot, probably",0
3434,False,None,None,None,Unknown,0
3438,False,None,None,None,Road to the Billionaires Club,0
3441,False,None,None,None,Unknown,0
3442,False,None,None,None,"Accrington, Lancashire",0
3443,False,None,None,None,"Washington, DC and on planes",0
3444,False,None,None,None,Washington DC,0
3449,False,None,None,None,Unknown,0
3453,True,Derailment,Mild,Transportation,"DC & MoCo, Smithsonian",2
3454,False,None,None,None,Las Vegas,0
3456,True,Derailment,Mild,Transportation,"Washington, Edmonton",2
3457,True,Derailment,Mild,Information,"Washington, DC, Smithsonian",2
3458,True,Derailment,Moderate,Transportation,"District of Columbia, USA, Smithsonian Metro, L'Enfant",3
3461,True,Derailment,Mild,None,PG,1
3467,True,Derailment,Mild,None,"Waterloo, Ontario, Canada, Talston",2
3479,False,None,None,None,"st. louis, missouri",0
3488,True,Derailment,Moderate,"Transportation, Information","Washington, DC",3
3491,True,Derailment,Mild,None,"Alexandria, VA, USA",2
3496,True,Derailment,Moderate,Information,"Woodbridge, VA, Smithsonian station",3
3502,False,None,None,None,"/ Kattappana, Kerala, Australia",0
3507,True,Derailment,Severe,"Medical, Rescue","Worldwide, India",5
3511,True,Derailment,Moderate,Transportation,"Chicago, IL",3
3515,True,Derailment,Moderate,"Medical, Rescue",Madhya Pradesh,4
3516,True,Derailment,Moderate,Transportation,"Chicago, IL, Garfield-Cottage Grove",3
3538,True,Derailment,Mild,None,Chicago,2
3539,True,Derailment,Severe,"Medical, Rescue","Mumbai, Harda",4
3541,True,Derailment,Mild,None,"Chicago, Garfield",2
3545,True,Derailment,Mild,None,South Side,2
3546,True,Derailment,Moderate,"Medical, Rescue",Madhya Pradesh,4
3547,True,Derailment,Moderate,None,Unknown,3
3551,True,Derailment,Moderate,"Medical, Rescue","India, Madhya Pradesh",4
3553,False,None,None,None,"Oakland, Ca",0
3556,False,None,None,None,"Twin Falls, Idaho",0
3558,False,None,None,None,Unknown,0
3559,False,None,None,None,"Michigander, USA",0
3561,False,None,None,None,Unknown,0
3562,False,None,None,None,Texas,0
3563,False,None,None,None,Unknown,0
3564,False,None,None,None,Chicago,0
3571,False,None,None,None,From Harlem to Duke,0
3574,False,None,None,None,Cardiff/London/NYC/Warwick,0
3576,False,None,None,None,Unknown,0
3577,False,None,None,None,Outreach Africa,0
3579,False,None,None,None,Macclesfield,0
3580,False,None,None,None,Florida,0
3586,False,None,None,None,Birmingham,0
3590,False,None,None,None,"Los Angeles, CA, Australia",0
3599,False,None,None,None,"Raleigh, NC",0
3600,False,None,None,None,Unknown,0
3601,False,None,None,None,Unknown,0
3605,False,None,None,None,"Roanoke, VA",0
3606,False,None,None,None,Unknown,0
3612,False,None,None,None,"USA,Washington,Seattle",0
3614,False,None,None,None,LanÌ¼s,0
3615,False,None,None,None,Quezon City,0
3616,False,None,None,None,"Medford, NJ",0
3620,True,Earthquake,Moderate,"Shelter, Food, Water, Medical","Sydney, Australia",4
3622,False,None,None,None,Unknown,0
3624,False,None,None,None,#Global,0
3630,False,None,None,None,Unknown,0
3644,False,None,None,Counseling,Subconscious LA,0
3649,False,None,None,None,"Phoenix, AZ",0
3651,False,None,None,None,Between Manchester and Lille,0
3654,False,None,None,None,globetrotter,0
3665,False,None,None,None,Unknown,0
3668,False,None,None,None,Unknown,0
3671,False,None,None,None,Raleigh,0
3672,False,None,None,None,Unknown,0
3673,False,None,None,None,Unknown,0
3677,False,None,None,None,London,0
3678,False,None,None,None,"Curitiba-PR, Taguatinga",0
3687,False,None,None,None,"|Elsmere| Wilmington, DE",0
3688,False,None,None,None,Unknown,0
3693,False,None,None,None,At Grandmother Willow's,0
3698,False,None,None,None,Unknown,0
3699,False,None,None,None,Iraq,0
3701,True,Flood,Moderate,"Shelter, Food, Water",Kaduna,4
3703,False,None,None,None,USA,0
3706,False,None,None,None,Unknown,0
3707,False,None,None,None,Chicago,0
3709,True,Flood,Moderate,"Shelter, Food, Water","festac, Lagos, Nigeria, Sokoto",4
3711,False,None,None,None,Unknown,0
3714,False,None,None,None,Unknown,0
3716,False,None,None,None,USA,0
3720,True,Flood,Moderate,Shelter,"Kaduna, Nigeria",3
3728,True,Bombing,Severe,Medical,Hiroshima,5
3731,False,None,None,None,"Virginia, Europe, America",0
3732,False,None,None,None,Argentina,0
3733,True,None,Moderate,Shelter,Gaza,3
3734,False,None,None,None,norton,0
3740,False,None,None,None,Rome,0
3746,False,None,None,None,L.A,0
3749,False,None,None,None,North Korea,0
3751,False,None,None,None,Unknown,0
3755,False,None,None,None,"Glasgow, Mull",0
3757,False,None,None,None,"Hounslow, London",0
3762,False,None,None,None,"lake worth, Fl",0
3767,False,None,None,None,Hell,0
3769,False,None,None,None,The Floor,0
3779,False,None,None,None,Unknown,0
3781,False,None,None,None,"Hollywood, Russian",0
3782,False,None,None,None,Unknown,0
3783,True,None,Severe,Medical,Unknown,5
3784,False,None,None,None,Otsuka Village,0
3790,False,None,None,None,"Piedmont, CA",0
3791,False,None,None,None,Unknown,0
3792,True,Bombing,Severe,Medical,Hiroshima,5
3794,False,None,None,None,The Interwebs,0
3799,False,None,None,None,"Nashville, Music City, USA",0
3801,False,None,None,None,"Amsterdam, Worldwide",0
3804,False,None,None,None,"Detroit, MI",0
3808,False,None,None,None,Unknown,0
3809,False,None,None,None,World Wide,0
3811,False,None,None,None,Texas Hill Country,0
3813,False,None,None,None,"Morioh, Japan",0
3817,False,None,None,None,"charlotte, nc",0
3818,False,None,None,None,D.C.,0
3823,False,None,None,None,Unknown,0
3843,False,None,None,None,"Nashville, TN",0
3844,False,None,None,None,Amsterdam,0
3846,False,None,None,None,Aomori,0
3847,True,Bombing,Mild,None,Boulder via DC,2
3852,False,None,None,None,Unknown,0
3854,False,None,None,None,Unknown,0
3856,False,None,None,None,Unknown,0
3863,False,None,None,None,Unknown,0
3865,False,None,None,None,"Palacio, Madrid",0
3867,False,None,None,None,Unknown,0
3871,False,None,None,None,Unknown,0
3872,False,None,None,None,Unknown,0
3878,False,None,None,None,Unknown,0
3880,False,None,None,None,Unknown,0
3881,False,None,None,None,Unknown,0
3882,True,Bombing,Mild,None,"Jerusalem, Golan Heights",2
3883,False,None,None,None,Unknown,0
3884,True,Bombing,Mild,None,"Jerusalem, Golan Heights",2
3885,False,None,None,None,Unknown,0
3886,False,None,None,None,Unknown,0
3890,False,None,None,None,"Poughkeepsie, NY",0
3891,True,Bombing,Mild,None,"Golan Heights, Israel",2
3898,True,Typhoon,Moderate,Shelter,Saipan,3
3902,False,None,None,None,Unknown,0
3909,False,None,None,None,New Orleans,0
3910,False,None,None,None,Unknown,0
3912,False,None,None,None,Unknown,0
3915,True,Typhoon,Moderate,Shelter,"Saipan, Northern Marians",3
3918,False,None,None,None,Unknown,0
3920,True,Typhoon,Moderate,Shelter,"Saipan, Northern Marians",3
3925,False,None,None,None,south wales valleys,0
3928,False,None,None,None,Unknown,0
3929,False,None,None,None,Unknown,0
3930,True,Typhoon,Moderate,Shelter,"Saipan, Dhaka, Northern Marians",3
3931,False,None,None,None,Scotland,0
3934,False,None,None,None,toronto,0
3939,False,None,None,None,cork,0
3941,False,None,None,None,Ireland,0
3305,False,None,None,None,"Canada, Palestinian village",0
3306,False,None,None,None,"Your Backyard, Bluff Creek Resort Store",0
3307,False,None,None,None,Unknown,0
3310,False,None,None,None,saddlebrooke,0
3313,False,None,None,None,HTX iNNeRvErSe,0
3314,False,None,None,None,saddlebrooke,0
3315,False,None,None,None,"Pridelands, IN",0
3316,False,None,None,None,Unknown,0
3321,True,Demolition,Moderate,Shelter,"Paterson, New Jersey, Israeli, Hebron, Beit Kahel",3
3325,False,None,None,None,"Connecticut, USA",0
3326,False,None,None,None,Unknown,0
3327,False,None,None,None,Ankeny,0
3330,True,Demolition,Moderate,Shelter,"Paterson, New Jersey, West Bank Hebron",3
3331,True,Demolition,Moderate,Shelter,"India, Uttarakhand",3
3332,False,None,None,None,Unknown,0
3333,False,None,None,None,Melbourne VIC Australia,0
3343,False,None,None,None,"Bolton, England",0
3344,False,None,None,None,Unknown,0
3348,False,None,None,None,Connecticut,0
3349,False,None,None,None,Unknown,0
3350,False,None,None,None,Unknown,0
3352,False,None,None,None,Unknown,0
3353,False,None,None,None,Ohio,0
3354,False,None,None,None,Unknown,0
3358,True,Flood,Mild,None,"San Diego, CA",2
3360,True,Demolition,Moderate,None,Israel,3
3366,False,None,None,None,"Carthage, OH",0
3371,False,None,None,None,"Canberra, Currong Apartments",0
3374,True,Demolition,Moderate,Shelter,Achimota Mile 7,3
3375,False,None,None,None,"Indianapolis, IN, New York Nassau Coliseum",0
3378,False,None,None,None,"New York, New York, Flint Michigan",0
3382,False,None,None,None,"Southern California, Seattle",0
3384,False,None,None,None,Unknown,0
3385,False,None,None,None,Unknown,0
3386,False,None,None,None,"Tennessee, USA",0
3392,False,None,None,None,Seattle,0
3399,False,None,None,None,OU_Football stadium,0
3407,False,None,None,None,Road to the Billionaires Club,0
3409,False,None,None,None,Road to the Billionaires Club,0
3416,True,Derailment,Moderate,Medical,"San Francisco, India, Madhya Pradesh",3
3420,False,None,None,None,Cheltenham,0
3422,True,Derailment,Moderate,Medical,"India, Madhya Pradesh",3
3424,False,None,None,None,Road to the Billionaires Club,0
3426,True,Derailment,Moderate,Medical,"Washington Post, D.C.",3
3427,False,None,None,None,Unknown,0
3434,False,None,None,Food,Unknown,0
3438,False,None,None,None,Road to the Billionaires Club,0
3441,False,None,None,None,Unknown,0
3442,False,None,None,None,"Accrington, Lancashire",0
3443,False,None,None,None,"Washington, DC",0
3444,False,None,None,None,Washington DC,0
3449,False,None,None,None,Unknown,0
3453,True,Derailment,Moderate,None,"DC & MoCo, Smithsonian, Bethesda, FH",3
3454,False,None,None,None,Las Vegas,0
3456,True,Derailment,Moderate,None,"Edmonton, Alberta, Washington",3
3457,True,Derailment,Moderate,None,"Washington, DC, Smithsonian",3
3458,True,Derailment,Moderate,None,"District of Columbia, USA, Smithsonian Metro, L'Enfant",3
3461,False,None,None,None,PG,0
3467,False,None,None,None,"Waterloo, Ontario, Canada, Talston",0
3479,False,None,None,None,"st. louis, missouri",0
3488,True,Derailment,Moderate,None,"Washington, DC",3
3491,True,Derailment,Mild,None,"Alexandria, VA, USA",2
3496,True,Derailment,Moderate,None,"Woodbridge, VA, Smithsonian",3
3502,False,None,None,None,"Kattappana, Kerala, Australia",0
3507,True,Derailment,Severe,Medical,"Worldwide, India",4
3511,True,Derailment,Moderate,None,"Chicago, IL, Green Line",3
3515,True,Derailment,Moderate,Medical,Madhya Pradesh,3
3516,True,Derailment,Moderate,None,"Chicago, IL, CTA GREEN LINE, Garfield-Cottage Grove",3
3538,True,Derailment,Mild,None,"Chicago, Green Line",2
3539,True,Derailment,Moderate,Medical,"Mumbai, Harda",3
3541,True,Derailment,Mild,None,"Unknown, CTA Green Line, Garfield",2
3545,True,Derailment,Mild,None,"South Side, Green Line",2
3546,True,Derailment,Moderate,Medical,Madhya Pradesh,3
3547,True,Derailment,Severe,Medical,Amtrak,4
3551,True,Derailment,Moderate,Medical,"India, Madhya Pradesh",3
3553,False,None,None,None,"Oakland, Ca",0
3556,False,None,None,None,"Twin Falls, Idaho",0
3558,False,None,None,None,Unknown,0
3559,False,None,None,None,"Michigander, USA",0
3561,False,None,None,None,Unknown,0
3562,False,None,None,None,Texas,0
3563,False,None,None,None,Unknown,0
3564,False,None,None,None,Chicago,0
3571,False,None,None,None,Harlem,0
3574,False,None,None,None,Cardiff/London/NYC/Warwick,0
3576,False,None,None,None,Unknown,0
3577,False,None,None,None,Outreach Africa,0
3579,False,None,None,None,Macclesfield,0
3580,False,None,None,None,Florida,0
3586,False,None,None,None,Birmingham,0
3590,False,None,None,None,"Los Angeles, CA",0
3599,False,None,None,None,"Raleigh, NC",0
3600,False,None,None,None,Unknown,0
3601,False,None,None,None,Unknown,0
3605,False,None,None,None,"Roanoke, VA",0
3606,False,None,None,None,Unknown,0
3612,False,None,None,None,"USA,Washington,Seattle",0
3614,False,None,None,None,LanÌ¼s,0
3615,False,None,None,None,Quezon City,0
3616,False,None,None,None,"Medford, NJ",0
3620,True,Earthquake,Moderate,Shelter,"Sydney, Australia",3
3622,False,None,None,None,Unknown,0
3624,False,None,None,None,#Global,0
3630,False,None,None,None,Unknown,0
3644,False,None,None,None,Subconscious LA,0
3649,False,None,None,None,"Phoenix, AZ",0
3651,False,None,None,None,Between Manchester and Lille,0
3654,False,None,None,None,globetrotter,0
3665,False,None,None,None,Unknown,0
3668,False,None,None,None,Unknown,0
3671,False,None,None,None,Raleigh,0
3672,False,None,None,None,Unknown,0
3673,False,None,None,None,Unknown,0
3677,False,None,None,None,London,0
3678,False,None,None,None,Curitiba-PR,0
3687,False,None,None,None,"Elsmere Wilmington, DE",0
3688,False,None,None,None,Unknown,0
3693,False,None,None,None,At Grandmother Willow's,0
3698,False,None,None,None,Unknown,0
3699,False,None,None,None,"Iraq, Syria",0
3701,True,Flood,Moderate,Shelter,Kaduna,3
3703,False,None,None,None,USA,0
3706,False,None,None,None,Unknown,0
3707,False,None,None,None,Chicago,0
3709,True,Flood,Moderate,Shelter,"Sokoto, Lagos, Nigeria",3
3711,False,None,None,None,Unknown,0
3714,False,None,None,None,Unknown,0
3716,False,None,None,None,USA,0
3720,True,Flood,Moderate,Shelter,"Kaduna, Nigeria",3
3728,True,Bombing,Severe,Medical,Hiroshima,5
3731,False,None,None,None,"Europe, america",0
3732,False,None,None,None,Argentina,0
3733,True,Bombing,Severe,Shelter,Gaza,4
3734,False,None,None,None,Unknown,0
3740,False,None,None,None,Rome,0
3746,False,None,None,None,L.A,0
3749,False,None,None,None,North Korea,0
3751,False,None,None,None,Azeroth,0
3755,False,None,None,None,Glasgow,0
3757,False,None,None,None,"Hounslow, London",0
3762,False,None,None,None,"lake worth, Fl",0
3767,False,None,None,None,Hell,0
3769,False,None,None,None,Unknown,0
3779,False,None,None,None,Unknown,0
3781,False,None,None,None,"Hollywood, Russian",0
3782,False,None,None,None,Unknown,0
3783,True,Bombing,Severe,Medical,Unknown,5
3784,False,None,None,None,Otsuka Village,0
3790,False,None,None,None,"Piedmont, CA",0
3791,False,None,None,None,Unknown,0
3792,False,None,None,None,Hiroshima,0
3794,False,None,None,None,Unknown,0
3799,False,None,None,None,Nashville,0
3801,False,None,None,None,Amsterdam,0
3804,False,None,None,None,Detroit,0
3808,False,None,None,None,Unknown,0
3809,False,None,None,None,Unknown,0
3811,False,None,None,None,Texas Hill Country,0
3813,False,None,None,None,"Morioh, Japan",0
3817,False,None,None,None,"Charlotte, NC",0
3818,False,None,None,None,D.C.,0
3823,False,None,None,None,Unknown,0
3843,False,None,None,None,"Nashville, TN",0
3844,False,None,None,None,Amsterdam,0
3846,False,None,None,None,Aomori,0
3847,True,Bombing,Mild,Medical,Boulder,3
3852,False,None,None,None,Unknown,0
3854,False,None,None,None,Unknown,0
3856,False,None,None,None,Unknown,0
3863,False,None,None,None,Unknown,0
3865,False,None,None,None,"Palacio, Madrid",0
3867,False,None,None,None,Unknown,0
3871,False,None,None,None,Unknown,0
3872,False,None,None,None,Unknown,0
3878,False,None,None,None,Unknown,0
3880,False,None,None,None,Unknown,0
3881,False,None,None,None,Unknown,0
3882,True,Bombing,Mild,None,Golan Heights,2
3883,False,None,None,None,Unknown,0
3884,True,Bombing,Mild,None,Golan Heights,2
3885,False,None,None,None,Unknown,0
3886,False,None,None,None,Unknown,0
3890,False,None,None,None,"Poughkeepsie, NY",0
3891,True,Bombing,Mild,None,Golan Heights,2
3898,True,Typhoon,Severe,Shelter,Saipan,5
3902,False,None,None,None,Unknown,0
3909,False,None,None,None,New Orleans,0
3910,False,None,None,None,Unknown,0
3912,False,None,None,None,Unknown,0
3915,True,Typhoon,Severe,Shelter,Saipan,5
3918,False,None,None,None,Unknown,0
3920,True,Typhoon,Severe,Shelter,Saipan,5
3925,False,None,None,None,south wales valleys,0
3928,False,None,None,None,Unknown,0
3929,False,None,None,None,Unknown,0
3930,True,Typhoon,Severe,Shelter,Saipan,5
3931,False,None,None,None,Scotland,0
3934,False,None,None,None,Toronto,0
3939,False,None,None,None,cork,0
3941,False,None,None,None,Ireland,0
3942,False,None,None,None,"Toronto, Ontario",0
3943,False,None,None,None,Unknown,0
3946,False,None,None,None,Unknown,0
3963,False,None,None,None,"Memphis, TN",0
3965,False,None,None,None,Unknown,0
3966,False,None,None,None,Unknown,0
3971,False,None,None,None,Unknown,0
3972,False,None,None,None,Hiroshima and Nagasaki,0
3974,False,None,None,None,Unknown,0
3976,False,None,None,None,Washington,0
3978,False,None,None,None,Polska,0
3981,False,None,None,None,"Fort Worth, TX",0
3985,True,Economic,Moderate,Financial Aid,Argentina,3
3986,False,None,None,None,Unknown,0
3987,True,Flood,Moderate,Shelter,Gilgit-Baltistan,4
3988,False,None,None,None,Japan,0
3991,False,None,None,None,Japan,0
3999,True,Natural Disasters,Moderate,Relief Support,Nepal,3
4001,False,None,None,None,Unknown,0
4002,False,None,None,None,W. Lafayette,0
4004,False,None,None,None,"UiTM, Shah Alam",0
4007,False,None,None,None,Unknown,0
4009,False,None,None,None,Unknown,0
4013,False,None,None,None,London,0
4015,False,None,None,None,Unknown,0
4016,False,None,None,None,Ottawa,0
4023,False,None,None,None,Unknown,0
4031,False,None,None,None,Unknown,0
4035,True,Oil Spill,Severe,Environmental,Deepwater Horizon,5
4036,False,None,None,None,Unknown,0
4037,False,None,None,None,NYC/LI/NJ/LHV,0
4040,True,Drowning,Severe,Medical,Mediterranean,5
4048,True,Heat Wave,Moderate,Medical,Gazans,3
4053,True,Genocide,Severe,Shelter,Unknown,5
4056,True,Genocide,Severe,Shelter,Unknown,5
4059,False,None,None,None,SF,0
4066,True,Flood,Moderate,Shelter,Myanmar,3
4067,True,Theft,Mild,Food,Unknown,1
4069,False,None,None,None,"Nottingham, England",0
4070,False,None,None,None,"Indianapolis, IN",0
4071,False,None,None,None,NYC,0
4073,True,Genocide,Severe,Shelter,Sittwe,5
4074,False,None,None,None,Unknown,0
4075,True,Fire,Moderate,Shelter,USA,3
4082,True,Genocide,Severe,Shelter,Unknown,5
4090,False,None,None,None,Unknown,0
4099,False,None,None,None,Unknown,0
4102,True,Drought,Mild,Food,SE Texas,2
4106,False,None,None,None,"Cary, North Carolina",0
4109,True,Drought,Mild,Water,El Monte,2
4110,True,Drought,Moderate,Food,Midwest,3
4115,False,None,None,None,Windsor ??CT,0
4118,False,None,None,None,Portugal-Spain-Indonesia,0
4120,True,Drought,Moderate,Water,Marion/Harrison Counties,3
4125,False,None,None,None,Unknown,0
4126,False,None,None,None,Unknown,0
4130,True,Drought,Moderate,Water,North Thompson,3
4134,False,None,None,None,Unknown,0
4136,False,None,None,None,California,0
4137,False,None,None,None,Unknown,0
4144,False,None,None,None,"Rock Hill, SC",0
4148,False,None,None,None,#NAME?,0
4151,False,None,None,None,Unknown,0
4155,False,None,None,Medical,Unknown,0
4162,False,None,None,None,Unknown,0
4165,False,None,None,None,England UK,0
4169,False,None,None,None,Unknown,0
4174,False,None,None,None,Unknown,0
4179,False,None,None,None,Unknown,0
4185,False,None,None,None,Unknown,0
4186,False,None,None,None,Unknown,0
4187,False,None,None,None,Unknown,0
4188,False,None,None,None,"Manhattan, New York",0
4190,False,None,None,None,Unknown,0
4192,False,None,None,None,"Austin, TX",0
4193,False,None,None,None,"Bogotá, Colombia",0
4194,False,None,None,None,Unknown,0
4195,False,None,None,None,Unknown,0
4196,False,None,None,None,Unknown,0
4207,True,Drowning,Severe,Medical,Libya,5
4208,True,Drowning,Severe,Medical,Mediterranean,5
4215,True,Drowning,Severe,Medical,Libya,5
4217,True,Drowning,Severe,Medical,Libya,5
4222,False,None,None,None,MA,0
4223,True,Drowning,Severe,Medical,Libya,5
4226,False,None,None,None,Unknown,0
4228,False,None,None,None,Unknown,0
4229,False,None,None,None,Unknown,0
4231,True,Drowning,Severe,Medical,Libya,5
4234,False,None,None,None,Unknown,0
4236,False,None,None,None,Unknown,0
4249,False,None,None,Medical,"Johnstown, NY",0
4254,True,Drowning,Moderate,Medical,Maine,3
4258,True,Drowning,Moderate,Medical,"Atlanta, GA",3
4259,False,None,None,None,Unknown,0
4263,False,None,None,None,"Morioh, Japan",0
4267,False,None,None,Medical,Unknown,0
4277,False,None,None,Medical,Unknown,0
4278,False,None,None,None,Unknown,0
4280,False,None,None,None,New York,0
3942,False,None,None,None,"Toronto, Ontario",0
3943,False,None,None,None,Unknown,0
3946,False,None,None,None,Baltimore,0
3963,False,None,None,None,"Memphis, TN",0
3965,False,None,None,None,Unknown,0
3966,False,None,None,None,Unknown,0
3971,False,None,None,Mental Support,"Los Angeles, CA",0
3972,False,None,None,None,"Pennsylvania, USA",0
3974,False,None,None,None,United States,0
3976,False,None,None,None,Washington,0
3978,False,None,None,None,Polska,0
3981,False,None,None,None,"Fort Worth, TX",0
3985,False,None,None,None,EspaÌ±a/Catalunya/Girona,0
3986,False,None,None,None,"Greer, SC",0
3987,True,Flood,Moderate,Shelter,"Gilgit-Baltistan, Pakistan",3
3988,False,None,None,None,Japan,0
3991,False,None,None,None,kansas USA,0
3999,True,Natural Disaster,Moderate,Relief Coordination,"Nepal, Asia",3
4001,False,None,None,None,Unknown,0
4002,False,None,None,None,"W. Lafayette, Crawfordsville, Indiana",0
4004,False,None,None,None,"UiTM, Shah Alam",0
4007,False,None,None,None,Unknown,0
4009,False,None,None,None,Unknown,0
4013,False,None,None,None,London,0
4015,False,None,None,None,Unknown,0
4016,False,None,None,None,"Ottawa, Alberta",0
4023,False,None,None,None,Unknown,0
4031,False,None,None,None,Unknown,0
4035,False,None,None,None,Deepwater Horizon,0
4036,False,None,None,None,Jamaica,0
4037,False,None,None,None,NYC/LI/NJ/LHV,0
4040,True,Accident,Severe,Medical,Mediterranean,4
4048,True,Heatwave,Moderate,Medical,Gaza,3
4053,True,Genocide,Severe,Shelter,Unknown,5
4056,True,Genocide,Severe,Shelter,Unknown,5
4059,False,None,None,Financial Aid,"San Francisco, CA",0
4066,True,Flood,Moderate,Shelter,"Myanmar, Magodo",3
4067,False,None,None,Relief Supplies,Unknown,0
4069,False,None,None,None,"Nottingham, England",0
4070,False,None,None,Job Placement,"Indianapolis, IN",0
4071,False,None,None,None,NYC,0
4073,True,Genocide,Severe,Shelter,"Myanmar, Sittwe",5
4074,False,None,None,None,Unknown,0
4075,True,Fire,Mild,Shelter,USA,2
4082,True,Genocide,Severe,Shelter,Unknown,5
4090,False,None,None,None,Unknown,0
4099,False,None,None,None,Unknown,0
4102,True,Drought,Mild,Water,"Beaumont, Texas",2
4106,False,None,None,None,"Cary, North Carolina",0
4109,False,None,None,None,"El Monte, San Gabriel Valley, CA",0
4110,True,Drought,Moderate,Water,"Midwest, arizona",3
4115,False,None,None,None,Windsor ??CT,0
4118,False,None,None,None,Portugal-Spain-Indonesia,0
4120,True,Drought,Moderate,Water,"Tyler, Marion/Harrison Counties, TX",3
4125,False,None,None,None,Unknown,0
4126,False,None,None,None,Unknown,0
4130,True,Drought,Moderate,Water,"North Thompson, B.C.",3
4134,False,None,None,None,Unknown,0
4136,False,None,None,None,"San Francisco, CA",0
4137,False,None,None,None,"Dubai, UAE",0
4144,False,None,None,None,"Rock Hill, SC",0
4148,False,None,None,Mental Support,Unknown,0
4151,False,None,None,None,Unknown,0
4155,False,None,None,Mental Support,Unknown,0
4162,False,None,None,None,Unknown,0
